x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5
189.2613148,0.53,-33.84713138,189.2613148,0.53,-33.79247095,189.2613148,0.48,-34.6267506,189.2613148,0.53,-33.87480963,189.2613148,0.53,-34.18376974
189.2613148,0.54,-33.75633227,189.2613148,0.54,-33.71784274,418.0924994,0.46,-34.62356202,189.2613148,0.54,-33.80522206,189.2613148,0.54,-34.21994762
189.2613148,0.55,-33.72886269,189.2613148,0.55,-33.7043424,573.1466143,0.57,-34.61633361,189.2613148,0.55,-33.74066299,189.2613148,0.55,-34.30713189
189.2613148,0.56,-33.75211363,189.2613148,0.56,-33.72622461,3747.405027,0.46,-34.61376774,189.2613148,0.56,-33.76119377,189.2613148,0.56,-34.57997473
189.2613148,0.57,-33.78422466,189.2613148,0.57,-33.80062607,126.7969724,0.55,-34.61202973,189.2613148,0.57,-33.76642411,189.2613148,0.57,-35.10163486
189.2613148,0.58,-33.88472847,189.2613148,0.58,-33.96619904,474.0738591,0.46,-34.60656977,189.2613148,0.58,-33.82064539,189.2613148,0.58,-34.56958905
189.2613148,0.59,-34.30629864,189.2613148,0.59,-34.38194349,168.3936115,0.49,-34.60643402,189.2613148,0.59,-34.17441391,189.2613148,0.59,-33.12626929
189.2613148,0.5,-34.31108188,189.2613148,0.5,-34.25155942,3510.079613,0.46,-34.60564799,189.2613148,0.5,-34.34936518,189.2613148,0.5,-34.41117258
189.2613148,0.6,-34.24884752,189.2613148,0.6,-34.09697197,255.187358,0.47,-34.60459221,189.2613148,0.6,-34.31579194,189.2613148,0.6,-31.31425479
200.7710842,0.05,-51.01777031,200.7710842,0.05,-47.92045497,445.1627894,0.57,-34.60427066,200.7710842,0.05,-46.3430644,200.7710842,0.05,-48.31838094
200.7710842,0.06,-50.14084525,200.7710842,0.06,-48.67642732,240.212882,0.47,-34.60419359,200.7710842,0.06,-46.71452518,200.7710842,0.06,-49.12071775
200.7710842,0.07,-49.09529906,200.7710842,0.07,-47.56837969,10699.3945,0.5,-34.6031466,200.7710842,0.07,-47.61217179,200.7710842,0.07,-49.16072333
200.7710842,0.08,-48.26538077,200.7710842,0.08,-47.46161681,3287.864806,0.46,-34.60221108,200.7710842,0.08,-46.85254295,200.7710842,0.08,-48.71560483
200.7710842,0.09,-47.64772824,200.7710842,0.09,-47.17336945,573.1466143,0.46,-34.60213839,200.7710842,0.09,-46.73186183,200.7710842,0.09,-48.12131684
200.7710842,0.11,-46.31313131,200.7710842,0.11,-46.54148876,2702.565427,0.57,-34.59441939,200.7710842,0.11,-45.75013119,200.7710842,0.11,-46.65793855
200.7710842,0.12,-46.22796313,200.7710842,0.12,-45.96035314,788.5931719,0.57,-34.58892409,200.7710842,0.12,-45.63021015,200.7710842,0.12,-46.45228244
200.7710842,0.13,-45.42386336,200.7710842,0.13,-45.43243955,200.7710842,0.58,-34.58504719,200.7710842,0.13,-45.18234733,200.7710842,0.13,-45.4792745
200.7710842,0.14,-45.07273321,200.7710842,0.14,-44.9271549,6329.233609,0.47,-34.58499287,200.7710842,0.14,-44.80882703,200.7710842,0.14,-45.0419994
200.7710842,0.15,-44.4025718,200.7710842,0.15,-44.23045222,134.0591666,0.52,-34.5835932,200.7710842,0.15,-44.24489325,200.7710842,0.15,-44.53797629
200.7710842,0.16,-43.83832386,200.7710842,0.16,-43.57067909,610.760584,0.46,-34.5830566,200.7710842,0.16,-43.92200407,200.7710842,0.16,-43.8813761
200.7710842,0.17,-43.22787656,200.7710842,0.17,-43.14938177,504.9508815,0.46,-34.58277005,200.7710842,0.17,-43.1230104,200.7710842,0.17,-43.47969693
200.7710842,0.18,-42.70061632,200.7710842,0.18,-42.75882776,141.8151899,0.51,-34.57465496,200.7710842,0.18,-42.58780504,200.7710842,0.18,-43.12021107
200.7710842,0.19,-42.54767149,200.7710842,0.19,-42.36490043,8228.458728,0.48,-34.57414141,200.7710842,0.19,-42.41021218,200.7710842,0.19,-42.64452981
200.7710842,0.1,-46.84678288,200.7710842,0.1,-46.59602422,57.27510694,0.54,-34.57320317,200.7710842,0.1,-46.29440085,200.7710842,0.1,-47.33247845
200.7710842,0.21,-41.52681081,200.7710842,0.21,-41.46649369,3079.798508,0.46,-34.57306575,200.7710842,0.21,-41.54021547,200.7710842,0.21,-41.77649471
200.7710842,0.22,-41.30579809,200.7710842,0.22,-41.2029749,693.8357004,0.46,-34.57001061,200.7710842,0.22,-41.20623331,200.7710842,0.22,-41.46117566
200.7710842,0.23,-41.03065911,200.7710842,0.23,-40.77459797,200.7710842,0.48,-34.56943122,200.7710842,0.23,-40.91194229,200.7710842,0.23,-40.9854743
200.7710842,0.24,-40.5298814,200.7710842,0.24,-40.45177865,39.30662544,0.27,-34.5671597,200.7710842,0.24,-40.58521106,200.7710842,0.24,-40.7000465
200.7710842,0.25,-40.25343299,200.7710842,0.25,-40.19334857,445.1627894,0.46,-34.5664513,200.7710842,0.25,-40.19198547,200.7710842,0.25,-40.42711285
200.7710842,0.26,-39.79577055,200.7710842,0.26,-39.77028119,2884.979876,0.57,-34.56578143,200.7710842,0.26,-39.96037738,200.7710842,0.26,-40.00355765
200.7710842,0.27,-39.48736609,200.7710842,0.27,-39.4771682,537.9275415,0.46,-34.56226916,200.7710842,0.27,-39.51047176,200.7710842,0.27,-39.69448321
200.7710842,0.28,-39.26514805,200.7710842,0.28,-39.20952479,11425.59332,0.51,-34.56188097,200.7710842,0.28,-39.32054416,200.7710842,0.28,-39.43563222
200.7710842,0.29,-38.97885538,200.7710842,0.29,-38.87849892,1827.685219,0.46,-34.55864091,200.7710842,0.29,-38.99568208,200.7710842,0.29,-39.09394216
200.7710842,0.2,-41.95072418,200.7710842,0.2,-41.81124772,141.8151899,0.56,-34.55810955,200.7710842,0.2,-41.94695163,200.7710842,0.2,-42.07054868
200.7710842,0.31,-38.33943194,200.7710842,0.31,-38.24051912,178.4843771,0.49,-34.55785884,200.7710842,0.31,-38.43201811,200.7710842,0.31,-38.46792708
200.7710842,0.32,-38.02371941,200.7710842,0.32,-37.98212003,271.1800984,0.47,-34.55582846,200.7710842,0.32,-38.07905288,200.7710842,0.32,-38.24122826
200.7710842,0.33,-37.81594979,200.7710842,0.33,-37.70801406,3079.798508,0.57,-34.55505191,200.7710842,0.33,-37.82619187,200.7710842,0.33,-37.94056155
200.7710842,0.34,-37.53807618,200.7710842,0.34,-37.48330404,1019.957478,0.46,-34.55490917,200.7710842,0.34,-37.63196589,200.7710842,0.34,-37.70134544
200.7710842,0.35,-37.27760245,200.7710842,0.35,-37.24242725,739.656528,0.46,-34.55451059,200.7710842,0.35,-37.37664497,200.7710842,0.35,-37.41167924
200.7710842,0.36,-37.0512348,200.7710842,0.36,-36.98826474,126.7969724,0.54,-34.55358511,200.7710842,0.36,-37.10327118,200.7710842,0.36,-37.19370841
200.7710842,0.37,-36.85246381,200.7710842,0.37,-36.77159861,1604.821308,0.46,-34.55298988,200.7710842,0.37,-36.87425132,200.7710842,0.37,-36.97994421
200.7710842,0.38,-36.58131933,200.7710842,0.38,-36.54898105,5927.522106,0.47,-34.55237491,200.7710842,0.38,-36.69326422,200.7710842,0.38,-36.70580044
200.7710842,0.39,-36.3747634,200.7710842,0.39,-36.29484741,288.2603451,0.47,-34.55189874,200.7710842,0.39,-36.43057503,200.7710842,0.39,-36.48195438
200.7710842,0.3,-38.65478861,200.7710842,0.3,-38.58666168,1087.954587,0.46,-34.54993593,200.7710842,0.3,-38.70638787,200.7710842,0.3,-38.72288041
200.7710842,0.41,-35.9064067,200.7710842,0.41,-35.86059148,39.30662544,0.26,-34.54960171,200.7710842,0.41,-36.00045402,200.7710842,0.41,-36.05714114
200.7710842,0.42,-35.71904669,200.7710842,0.42,-35.65281675,896.6758182,0.46,-34.54867735,200.7710842,0.42,-35.78842337,200.7710842,0.42,-35.85108178
200.7710842,0.43,-35.52838832,200.7710842,0.43,-35.47443323,1238.134633,0.46,-34.54827931,200.7710842,0.43,-35.59116496,200.7710842,0.43,-35.66954088
200.7710842,0.44,-35.36072192,200.7710842,0.44,-35.25479332,788.5931719,0.46,-34.54773523,200.7710842,0.44,-35.40081566,200.7710842,0.44,-35.46804118
200.7710842,0.45,-35.12712872,200.7710842,0.45,-35.07715567,12201.17367,0.53,-34.54764757,200.7710842,0.45,-35.23567703,200.7710842,0.45,-35.27543619
200.7710842,0.46,-34.96983851,200.7710842,0.46,-34.88479207,9382.765028,0.49,-34.54600758,200.7710842,0.46,-35.03151416,200.7710842,0.46,-35.09203098
200.7710842,0.47,-34.78484664,200.7710842,0.47,-34.69729812,2702.565427,0.46,-34.54484123,200.7710842,0.47,-34.87836136,200.7710842,0.47,-34.91710179
200.7710842,0.48,-34.58064076,200.7710842,0.48,-34.54147979,650.9323038,0.46,-34.54361551,200.7710842,0.48,-34.67800481,200.7710842,0.48,-34.74078424
200.7710842,0.49,-34.40248264,200.7710842,0.49,-34.35818384,2884.979876,0.46,-34.54276324,200.7710842,0.49,-34.48780219,200.7710842,0.49,-34.56419525
200.7710842,0.4,-36.15806437,200.7710842,0.4,-36.04632792,2222.097607,0.46,-34.53943464,200.7710842,0.4,-36.21467615,200.7710842,0.4,-36.25782971
200.7710842,0.51,-34.06682628,200.7710842,0.51,-34.01633658,213.0635179,0.48,-34.53742383,200.7710842,0.51,-34.14816138,200.7710842,0.51,-34.25158204
200.7710842,0.52,-33.9388266,200.7710842,0.52,-33.86148308,1160.575499,0.46,-34.53732743,200.7710842,0.52,-33.97606541,200.7710842,0.52,-34.1650971
200.7710842,0.53,-33.81713039,200.7710842,0.53,-33.74794613,134.0591666,0.55,-34.53675866,200.7710842,0.53,-33.84524161,200.7710842,0.53,-34.13655026
200.7710842,0.54,-33.73853613,200.7710842,0.54,-33.69107686,392.745786,0.46,-34.53612025,200.7710842,0.54,-33.75871826,200.7710842,0.54,-34.17182351
200.7710842,0.55,-33.71428893,200.7710842,0.55,-33.69285495,392.745786,0.47,-34.53492126,200.7710842,0.55,-33.73486028,200.7710842,0.55,-34.24433176
200.7710842,0.56,-33.7325257,200.7710842,0.56,-33.72283288,1950.607814,0.46,-34.53412493,200.7710842,0.56,-33.73650239,200.7710842,0.56,-34.56461452
200.7710842,0.57,-33.78029507,200.7710842,0.57,-33.78527025,956.2897738,0.46,-34.53304125,200.7710842,0.57,-33.76004442,200.7710842,0.57,-35.0895963
200.7710842,0.58,-33.92576435,200.7710842,0.58,-34.05210313,2081.889145,0.46,-34.5319457,200.7710842,0.58,-33.86738019,200.7710842,0.58,-34.50906281
200.7710842,0.59,-34.39622123,200.7710842,0.59,-34.4481591,306.5020485,0.47,-34.53113733,200.7710842,0.59,-34.27293448,200.7710842,0.59,-33.01431633
200.7710842,0.5,-34.25889249,200.7710842,0.5,-34.16928765,158.9453292,0.5,-34.52997043,200.7710842,0.5,-34.31731256,200.7710842,0.5,-34.36494042
200.7710842,0.6,-34.11989817,200.7710842,0.6,-33.91004323,840.8575076,0.46,-34.5293607,200.7710842,0.6,-34.22129947,200.7710842,0.6,-31.17672243
213.0635179,0.05,-50.79204908,213.0635179,0.05,-50.10972005,134.0591666,0.59,-34.52901567,213.0635179,0.05,-48.84374005,213.0635179,0.05,-50.54380663
213.0635179,0.06,-50.62759355,213.0635179,0.06,-49.96743144,5199.202003,0.47,-34.52427099,213.0635179,0.06,-49.87112854,213.0635179,0.06,-51.32266146
213.0635179,0.07,-49.32546703,213.0635179,0.07,-50.55565195,2371.840245,0.46,-34.52383762,213.0635179,0.07,-49.46075365,213.0635179,0.07,-49.72511813
213.0635179,0.08,-48.41460036,213.0635179,0.08,-48.92546578,2531.765381,0.46,-34.52266152,213.0635179,0.08,-47.53735158,213.0635179,0.08,-48.28828524
213.0635179,0.09,-47.96383503,213.0635179,0.09,-47.89321886,5551.387739,0.47,-34.5217558,213.0635179,0.09,-48.26751123,213.0635179,0.09,-48.35655656
213.0635179,0.11,-46.71893337,213.0635179,0.11,-46.75489168,126.7969724,0.53,-34.52043331,213.0635179,0.11,-46.35105793,213.0635179,0.11,-47.43448702
213.0635179,0.12,-46.43162253,213.0635179,0.12,-46.61113906,1409.433597,0.46,-34.51806843,213.0635179,0.12,-46.01501776,213.0635179,0.12,-46.60276552
213.0635179,0.13,-45.68409061,213.0635179,0.13,-45.73845682,1320.967788,0.46,-34.51806023,213.0635179,0.13,-45.69230986,213.0635179,0.13,-45.8078104
213.0635179,0.14,-44.95541881,213.0635179,0.14,-45.00255266,3287.864806,0.57,-34.5168569,213.0635179,0.14,-44.78879868,213.0635179,0.14,-44.9504128
213.0635179,0.15,-44.38305949,213.0635179,0.15,-44.59592476,1712.589156,0.46,-34.51343308,213.0635179,0.15,-44.22980609,213.0635179,0.15,-44.53678497
213.0635179,0.16,-43.69900963,213.0635179,0.16,-43.78346202,1503.915082,0.46,-34.51257724,213.0635179,0.16,-43.50989881,213.0635179,0.16,-44.10499414
213.0635179,0.17,-43.03055715,213.0635179,0.17,-43.08342929,134.0591666,0.54,-34.51166304,213.0635179,0.17,-43.25729029,213.0635179,0.17,-43.54623389
213.0635179,0.18,-42.67451971,213.0635179,0.18,-42.71053462,325.9841878,0.47,-34.50792345,213.0635179,0.18,-42.80480005,213.0635179,0.18,-42.91714471
213.0635179,0.19,-42.42410041,213.0635179,0.19,-42.48363468,141.8151899,0.55,-34.50767835,213.0635179,0.19,-42.36891233,213.0635179,0.19,-42.53372189
213.0635179,0.1,-47.12490187,213.0635179,0.1,-47.38355186,59.80981421,0.58,-34.50644683,213.0635179,0.1,-46.78254067,213.0635179,0.1,-47.54236442
213.0635179,0.21,-41.62086013,213.0635179,0.21,-41.42867486,7705.822779,0.48,-34.50444326,213.0635179,0.21,-41.60295317,213.0635179,0.21,-41.79414239
213.0635179,0.22,-41.16685891,213.0635179,0.22,-41.2019134,134.0591666,0.53,-34.50203964,213.0635179,0.22,-41.29996335,213.0635179,0.22,-41.40348032
213.0635179,0.23,-40.95847959,213.0635179,0.23,-40.88342632,38.07736465,0.31,-34.49497885,213.0635179,0.23,-40.87407351,213.0635179,0.23,-41.06445515
213.0635179,0.24,-40.49946201,213.0635179,0.24,-40.42856622,150.0986228,0.56,-34.49472701,213.0635179,0.24,-40.66870102,213.0635179,0.24,-40.59054168
213.0635179,0.25,-40.16156115,213.0635179,0.25,-40.10689263,35.84866235,0.21,-34.49461342,213.0635179,0.25,-40.1998814,213.0635179,0.25,-40.26959439
213.0635179,0.26,-39.84716047,213.0635179,0.26,-39.81983047,46.82641474,0.41,-34.49109605,213.0635179,0.26,-39.92138467,213.0635179,0.26,-39.95684562
213.0635179,0.27,-39.40677733,213.0635179,0.27,-39.44671046,213.0635179,0.58,-34.48775812,213.0635179,0.27,-39.4955288,213.0635179,0.27,-39.60289306
213.0635179,0.28,-39.24449401,213.0635179,0.28,-39.22321549,150.0986228,0.51,-34.48212945,213.0635179,0.28,-39.29680689,213.0635179,0.28,-39.3426391
213.0635179,0.29,-38.87535374,213.0635179,0.29,-38.82960734,54.90178552,0.52,-34.48212621,213.0635179,0.29,-39.0479288,213.0635179,0.29,-39.04308441
213.0635179,0.2,-41.90950964,213.0635179,0.2,-41.83566765,226.1918371,0.48,-34.47473862,213.0635179,0.2,-41.90584916,213.0635179,0.2,-42.01521617
213.0635179,0.31,-38.2334645,213.0635179,0.31,-38.24400281,4869.440078,0.47,-34.47364818,213.0635179,0.31,-38.36159961,213.0635179,0.31,-38.34608578
213.0635179,0.32,-37.99613149,213.0635179,0.32,-37.90224959,4560.67423,0.47,-34.47225705,213.0635179,0.32,-38.07294766,213.0635179,0.32,-38.12620992
213.0635179,0.33,-37.69132403,213.0635179,0.33,-37.73956469,48.65061095,0.44,-34.46604799,213.0635179,0.33,-37.77914769,213.0635179,0.33,-37.91562478
213.0635179,0.34,-37.43128164,213.0635179,0.34,-37.42790179,8786.633921,0.49,-34.46546932,213.0635179,0.34,-37.55017922,213.0635179,0.34,-37.63756158
213.0635179,0.35,-37.19136836,213.0635179,0.35,-37.21480939,7216.463276,0.48,-34.46494278,213.0635179,0.35,-37.34478007,213.0635179,0.35,-37.38326625
213.0635179,0.36,-37.0230222,213.0635179,0.36,-36.98952154,3510.079613,0.57,-34.4638151,213.0635179,0.36,-37.12457368,213.0635179,0.36,-37.16812213
213.0635179,0.37,-36.75218239,213.0635179,0.37,-36.75769653,4271.567631,0.47,-34.45252309,213.0635179,0.37,-36.86527056,213.0635179,0.37,-36.93771609
213.0635179,0.38,-36.5418686,213.0635179,0.38,-36.54658457,189.2613148,0.49,-34.45125869,213.0635179,0.38,-36.60846162,213.0635179,0.38,-36.65862478
213.0635179,0.39,-36.35161903,213.0635179,0.39,-36.27467002,4000.868569,0.47,-34.45039709,213.0635179,0.39,-36.38039059,213.0635179,0.39,-36.427242
213.0635179,0.3,-38.58311456,213.0635179,0.3,-38.53508805,10019.43305,0.5,-34.44800654,213.0635179,0.3,-38.62717261,213.0635179,0.3,-38.69041894
213.0635179,0.41,-35.85279191,213.0635179,0.41,-35.84741742,418.0924994,0.47,-34.4449872,213.0635179,0.41,-35.96454501,213.0635179,0.41,-36.01201507
213.0635179,0.42,-35.65868572,213.0635179,0.42,-35.62529452,168.3936115,0.5,-34.4402064,213.0635179,0.42,-35.69712018,213.0635179,0.42,-35.83569245
213.0635179,0.43,-35.45584519,213.0635179,0.43,-35.40304632,346.7911126,0.47,-34.44007469,213.0635179,0.43,-35.50929058,213.0635179,0.43,-35.64089424
213.0635179,0.44,-35.2546388,213.0635179,0.44,-35.24466451,6758.261494,0.48,-34.43776659,213.0635179,0.44,-35.38202214,213.0635179,0.44,-35.41806553
213.0635179,0.45,-35.08591495,213.0635179,0.45,-35.0685632,445.1627894,0.47,-34.43721895,213.0635179,0.45,-35.17706745,213.0635179,0.45,-35.22508284
213.0635179,0.46,-34.88388045,213.0635179,0.46,-34.88121079,240.212882,0.48,-34.43692864,213.0635179,0.46,-35.00393551,213.0635179,0.46,-35.009408
213.0635179,0.47,-34.70360502,213.0635179,0.47,-34.71095359,57.27510694,0.55,-34.43648414,213.0635179,0.47,-34.82608741,213.0635179,0.47,-34.82339344
213.0635179,0.48,-34.55545762,213.0635179,0.48,-34.51531607,3747.405027,0.47,-34.4334588,213.0635179,0.48,-34.62869605,213.0635179,0.48,-34.66572937
213.0635179,0.49,-34.34027156,213.0635179,0.49,-34.33794666,48.65061095,0.43,-34.43202677,213.0635179,0.49,-34.45702589,213.0635179,0.49,-34.51729697
213.0635179,0.4,-36.08881733,213.0635179,0.4,-36.04448302,3510.079613,0.47,-34.43073024,213.0635179,0.4,-36.19480767,213.0635179,0.4,-36.17623002
213.0635179,0.51,-34.0427518,213.0635179,0.51,-34.0007966,369.0129082,0.47,-34.42739757,213.0635179,0.51,-34.11211056,213.0635179,0.51,-34.2116701
213.0635179,0.52,-33.89602125,213.0635179,0.52,-33.84814645,46.82641474,0.42,-34.42663644,213.0635179,0.52,-33.98458351,213.0635179,0.52,-34.09722872
213.0635179,0.53,-33.76676407,213.0635179,0.53,-33.73279817,10699.3945,0.51,-34.42254482,213.0635179,0.53,-33.86731855,213.0635179,0.53,-34.08884541
213.0635179,0.54,-33.69868193,213.0635179,0.54,-33.68874347,255.187358,0.48,-34.4216004,213.0635179,0.54,-33.76389196,213.0635179,0.54,-34.14691409
213.0635179,0.55,-33.69413727,213.0635179,0.55,-33.67489153,3287.864806,0.47,-34.42078554,213.0635179,0.55,-33.73358199,213.0635179,0.55,-34.21846534
213.0635179,0.56,-33.71187427,213.0635179,0.56,-33.73727883,474.0738591,0.47,-34.41764156,213.0635179,0.56,-33.75056656,213.0635179,0.56,-34.57048644
213.0635179,0.57,-33.77160359,213.0635179,0.57,-33.77241072,226.1918371,0.58,-34.41555306,213.0635179,0.57,-33.81871119,213.0635179,0.57,-35.03951682
213.0635179,0.58,-34.0350322,213.0635179,0.58,-34.12619272,158.9453292,0.56,-34.41530277,213.0635179,0.58,-34.00381638,213.0635179,0.58,-34.38652917
213.0635179,0.59,-34.39897904,213.0635179,0.59,-34.42102784,271.1800984,0.48,-34.41288882,213.0635179,0.59,-34.43059786,213.0635179,0.59,-32.89878108
213.0635179,0.5,-34.20133267,213.0635179,0.5,-34.15891453,141.8151899,0.52,-34.41230641,213.0635179,0.5,-34.29729081,213.0635179,0.5,-34.31698545
213.0635179,0.6,-33.96478468,213.0635179,0.6,-33.75989291,52.67957446,0.49,-34.41199391,213.0635179,0.6,-34.08679567,213.0635179,0.6,-31.07230099
226.1918371,0.05,-50.16508314,226.1918371,0.05,-49.81172116,35.84866235,0.32,-34.4064684,226.1918371,0.05,-49.38913801,226.1918371,0.05,-49.72521167
226.1918371,0.06,-51.34773447,226.1918371,0.06,-52.18221291,6329.233609,0.48,-34.40602629,226.1918371,0.06,-50.5585676,226.1918371,0.06,-51.36180287
226.1918371,0.07,-49.48716401,226.1918371,0.07,-51.21704198,788.5931719,0.47,-34.39872626,226.1918371,0.07,-48.9565031,226.1918371,0.07,-50.96847676
226.1918371,0.08,-48.56833472,226.1918371,0.08,-48.6285319,141.8151899,0.54,-34.39482021,226.1918371,0.08,-46.71963889,226.1918371,0.08,-49.04579275
226.1918371,0.09,-48.0627543,226.1918371,0.09,-47.93835146,50.59885249,0.47,-34.39473169,226.1918371,0.09,-47.78411698,226.1918371,0.09,-48.70131159
226.1918371,0.11,-46.13234198,226.1918371,0.11,-46.03841057,150.0986228,0.55,-34.39369112,226.1918371,0.11,-46.15705061,226.1918371,0.11,-47.58842202
226.1918371,0.12,-46.23256926,226.1918371,0.12,-45.98110199,573.1466143,0.47,-34.39307393,226.1918371,0.12,-46.52554151,226.1918371,0.12,-46.62170335
226.1918371,0.13,-45.47669784,226.1918371,0.13,-45.71316548,504.9508815,0.47,-34.39117364,226.1918371,0.13,-45.84092496,226.1918371,0.13,-45.58313282
226.1918371,0.14,-44.84934675,226.1918371,0.14,-44.91783642,50.59885249,0.48,-34.39109442,226.1918371,0.14,-45.00530427,226.1918371,0.14,-45.07186341
226.1918371,0.15,-44.23068736,226.1918371,0.15,-44.14407253,11425.59332,0.52,-34.39053218,226.1918371,0.15,-44.63842832,226.1918371,0.15,-44.51016038
226.1918371,0.16,-43.62396141,226.1918371,0.16,-43.89329762,141.8151899,0.53,-34.38936155,226.1918371,0.16,-43.81366694,226.1918371,0.16,-43.96321213
226.1918371,0.17,-42.98594071,226.1918371,0.17,-43.34098168,200.7710842,0.49,-34.38848055,226.1918371,0.17,-43.1115253,226.1918371,0.17,-43.34558528
226.1918371,0.18,-42.6226549,226.1918371,0.18,-42.70662183,693.8357004,0.47,-34.38682454,226.1918371,0.18,-42.66368336,226.1918371,0.18,-42.81863023
226.1918371,0.19,-42.26943254,226.1918371,0.19,-42.1698208,8228.458728,0.49,-34.38640342,226.1918371,0.19,-42.28334481,226.1918371,0.19,-42.66150689
226.1918371,0.1,-47.0343324,226.1918371,0.1,-47.17070429,3079.798508,0.47,-34.38516078,226.1918371,0.1,-46.67867427,226.1918371,0.1,-47.81948428
226.1918371,0.21,-41.53457637,226.1918371,0.21,-41.49347712,288.2603451,0.48,-34.38200536,226.1918371,0.21,-41.62489051,226.1918371,0.21,-41.62783357
226.1918371,0.22,-41.13339235,226.1918371,0.22,-41.12032801,5927.522106,0.48,-34.37918144,226.1918371,0.22,-41.25790625,226.1918371,0.22,-41.21861451
226.1918371,0.23,-40.87186523,226.1918371,0.23,-40.75763631,150.0986228,0.52,-34.378525,226.1918371,0.23,-40.97728519,226.1918371,0.23,-40.94177822
226.1918371,0.24,-40.46852167,226.1918371,0.24,-40.43316681,178.4843771,0.5,-34.3784839,226.1918371,0.24,-40.56647083,226.1918371,0.24,-40.8142418
226.1918371,0.25,-40.11340307,226.1918371,0.25,-39.97401877,168.3936115,0.56,-34.37789331,226.1918371,0.25,-40.31233221,226.1918371,0.25,-40.35021769
226.1918371,0.26,-39.7457241,226.1918371,0.26,-39.72750778,158.9453292,0.51,-34.3772136,226.1918371,0.26,-39.78313928,226.1918371,0.26,-39.94316466
226.1918371,0.27,-39.38983981,226.1918371,0.27,-39.36913723,3747.405027,0.57,-34.37708142,226.1918371,0.27,-39.43232537,226.1918371,0.27,-39.64942757
226.1918371,0.28,-39.16812696,226.1918371,0.28,-39.1407841,392.745786,0.48,-34.37376746,226.1918371,0.28,-39.26054975,226.1918371,0.28,-39.26390878
226.1918371,0.29,-38.79449374,226.1918371,0.29,-38.76651844,840.8575076,0.47,-34.37347908,226.1918371,0.29,-38.91278646,226.1918371,0.29,-39.06991519
226.1918371,0.2,-41.91746457,226.1918371,0.2,-41.89474923,2222.097607,0.47,-34.37328078,226.1918371,0.2,-41.8383096,226.1918371,0.2,-42.11889898
226.1918371,0.31,-38.20480258,226.1918371,0.31,-38.16837883,739.656528,0.47,-34.37320984,226.1918371,0.31,-38.3431969,226.1918371,0.31,-38.34245866
226.1918371,0.32,-37.90396037,226.1918371,0.32,-37.88724427,650.9323038,0.47,-34.37289994,226.1918371,0.32,-38.0214924,226.1918371,0.32,-38.15339119
226.1918371,0.33,-37.72422411,226.1918371,0.33,-37.6305272,2884.979876,0.47,-34.36962999,226.1918371,0.33,-37.71113132,226.1918371,0.33,-37.81702545
226.1918371,0.34,-37.42969786,226.1918371,0.34,-37.44339991,1238.134633,0.47,-34.36939025,226.1918371,0.34,-37.49493806,226.1918371,0.34,-37.61184172
226.1918371,0.35,-37.19337621,226.1918371,0.35,-37.13007499,2702.565427,0.47,-34.36829417,226.1918371,0.35,-37.28863604,226.1918371,0.35,-37.39430552
226.1918371,0.36,-36.949066,226.1918371,0.36,-36.94153381,9382.765028,0.5,-34.36721428,226.1918371,0.36,-37.04629487,226.1918371,0.36,-37.12582275
226.1918371,0.37,-36.75238058,226.1918371,0.37,-36.6748135,610.760584,0.47,-34.36667064,226.1918371,0.37,-36.82497923,226.1918371,0.37,-36.86317072
226.1918371,0.38,-36.50518524,226.1918371,0.38,-36.46288907,1712.589156,0.56,-34.36226229,226.1918371,0.38,-36.6223231,226.1918371,0.38,-36.59704771
226.1918371,0.39,-36.23146007,226.1918371,0.39,-36.20780132,1320.967788,0.47,-34.36148223,226.1918371,0.39,-36.36973263,226.1918371,0.39,-36.39236328
226.1918371,0.3,-38.58436883,226.1918371,0.3,-38.45031036,2371.840245,0.47,-34.35890035,226.1918371,0.3,-38.66693891,226.1918371,0.3,-38.71060472
226.1918371,0.41,-35.80159452,226.1918371,0.41,-35.76668253,2081.889145,0.47,-34.35879595,226.1918371,0.41,-35.936979,226.1918371,0.41,-35.98397793
226.1918371,0.42,-35.62847944,226.1918371,0.42,-35.58037974,1712.589156,0.47,-34.35829607,226.1918371,0.42,-35.69353276,226.1918371,0.42,-35.737231
226.1918371,0.43,-35.41198833,226.1918371,0.43,-35.40391885,59.80981421,0.59,-34.35718355,226.1918371,0.43,-35.51287719,226.1918371,0.43,-35.59348658
226.1918371,0.44,-35.24975987,226.1918371,0.44,-35.20285798,178.4843771,0.56,-34.35704931,226.1918371,0.44,-35.34024409,226.1918371,0.44,-35.3773758
226.1918371,0.45,-35.04870605,226.1918371,0.45,-34.99799568,45.11836587,0.38,-34.35665917,226.1918371,0.45,-35.16749452,226.1918371,0.45,-35.18827935
226.1918371,0.46,-34.87235158,226.1918371,0.46,-34.82670667,956.2897738,0.47,-34.35356221,226.1918371,0.46,-34.94827748,226.1918371,0.46,-34.98223513
226.1918371,0.47,-34.66970524,226.1918371,0.47,-34.65533956,1320.967788,0.56,-34.35292605,226.1918371,0.47,-34.78354212,226.1918371,0.47,-34.78539174
226.1918371,0.48,-34.49386101,226.1918371,0.48,-34.49148406,1827.685219,0.47,-34.35242974,226.1918371,0.48,-34.58685544,226.1918371,0.48,-34.65131707
